Row	p_EC	sensitivity	precision	relation	genus	species
Leaf17	0.535630743177756	0.670876671619614	0.267634854771784	0.8973	0	0
Leaf171	0.592744107724087	0.702823179791976	0.273489447817288	0.889	0	0
Leaf172	0.543348765413747	0.673848439821694	0.290798332798974	0.8945	0	0
Leaf176	0.55724120543853	0.679049034175334	0.272917288742908	0.8578	0	0
Leaf177	0.668380725636796	0.792719167904903	0.224773541183906	0.9033	0	0
Leaf179	0.5819388765937	0.704309063893016	0.28649138712602	0.89	0	0
Leaf180	0.456906916370651	0.584695393759287	0.294535928143713	0.8293	0	0
Leaf182	0.686903979003174	0.797176820208024	0.256391875746714	0.9662	0	0
Leaf183	0.547979578755341	0.676077265973254	0.275507114744172	0.89	0	0
Leaf185	0.572677249910511	0.702823179791976	0.270672389127325	0.8945	0	0
