Row	p_EC	sensitivity	precision	relation	genus	species
Root275	0.552610392096936	0.635215453194651	0.496227510156703	0.8903	0	0
Root278	0.617441778879258	0.685735512630015	0.511074197120709	0.9378	0	0
Root280D1	0.507845863128189	0.597325408618128	0.520725388601036	0.89	0	0
Root29	0.577308063252106	0.656760772659733	0.505431675242996	0.8845	0	0
Root31	0.614354569984861	0.685735512630015	0.506308283049918	0.9378	0	0
Root318D1	0.568046436568917	0.648588410104012	0.489075630252101	0.8903	0	0
Root322	0.497040631997802	0.591381872213967	0.521967213114754	0.89	0	0
Root329	0.603549338854474	0.680534918276374	0.488533333333333	0.9295	0	0
Root332	0.478517378631425	0.578008915304606	0.52320107599193	0.9067	0	0
Root335	0.554153996544134	0.636701337295691	0.516265060240964	0.9019	0	0
Root336D2	0.564959227674521	0.653046062407132	0.504882251579552	0.9019	0	0
Root342	0.504758654233793	0.601040118870728	0.520592020592021	0.9274	0	0
Root343	0.504758654233793	0.601040118870728	0.520592020592021	0.9274	0	0
Root344	0.520194698705775	0.613670133729569	0.553990610328638	0.8928	0	0
Root351	0.575764458804908	0.656760772659733	0.494130799329234	0.9019	0	0
Root369	0.602005734407276	0.682763744427935	0.512834821428571	0.9024	0	0
Root381	0.560328414332926	0.644130757800892	0.51301775147929	0.93	0	0
Root4	0.512476676469784	0.595839524517088	0.524183006535948	0.8963	0	0
Root401	0.586569689935295	0.667161961367013	0.490978676872608	0.9295	0	0
Root402	0.544892369860945	0.63150074294205	0.5	0.8903	0	0
Root404	0.535630743177756	0.62258543833581	0.482163406214039	0.8845	0	0
Root405	0.551066787649737	0.635958395245171	0.504122497055359	0.8889	0	0
Root411	0.594287712171285	0.663447251114413	0.492553778268064	0.8903	0	0
Root413D1	0.534087138730558	0.617384843982169	0.519699812382739	0.9279	0	0
Root418	0.572677249910511	0.650074294205052	0.49800796812749	0.9019	0	0
Root420	0.514020280916982	0.592124814264487	0.530272787757818	0.8346	0	0
Root423	0.620528987773654	0.689450222882615	0.510170423309511	0.9378	0	0
Root431	0.549523183202539	0.642644873699851	0.538270068450529	0.9026	0	0
Root434	0.568046436568917	0.647845468053492	0.491821771009588	0.8903	0	0
Root436	0.523281907600171	0.609212481426449	0.546666666666667	0.9244	0	0
Root444D2	0.632877823351239	0.702823179791976	0.53688989784336	0.9344	0	0
